ANO;GRANDE REGIÃO;UF;PRODUTO;CÓDIGO IBGE;MUNICÍPIO;VENDAS
1992;REGIÃO NORTE;AP;ASFALTO;1600303;MACAPA                        ;2404760
1992;REGIÃO NORTE;PA;ASFALTO;1505521;PARAUAPEBAS                   ;2237360
1992;REGIÃO NORDESTE;CE;ASFALTO;2304287;EUSEBIO                       ;600
1992;REGIÃO NORTE;RO;ASFALTO;1100203;PORTO VELHO                   ;1290953
1992;REGIÃO NORTE;AC;ASFALTO;1200208;CRUZEIRO DO SUL               ;3260850
1992;REGIÃO NORTE;AC;ASFALTO;1200402;RIO BRANCO                    ;500440
1992;REGIÃO NORTE;PA;ASFALTO;1502204;CAPANEMA                      ;6294760
1992;REGIÃO NORTE;PA;ASFALTO;1506803;SANTAREM                      ;294070
1992;REGIÃO NORDESTE;PI;ASFALTO;2207702;PARNAIBA                      ;330090
1992;REGIÃO NORDESTE;CE;ASFALTO;2301008;AQUIRAZ                       ;56210
1992;REGIÃO NORDESTE;CE;ASFALTO;2307707;MARANGUAPE                    ;1283460
1992;REGIÃO NORDESTE;RN;ASFALTO;2412004;SAO GONCALO DO AMARANTE       ;451100
1992;REGIÃO NORDESTE;PE;ASFALTO;2604108;CARUARU                       ;1198230
1992;REGIÃO SUDESTE;MG;ASFALTO;3131300;IPATINGA                      ;790740
1992;REGIÃO SUDESTE;MG;ASFALTO;3151808;POCOS DE CALDAS               ;2528425
1992;REGIÃO SUDESTE;RJ;ASFALTO;3305104;SAO JOAO DE MERITI            ;1127750
1992;REGIÃO SUDESTE;SP;ASFALTO;3507505;BOTUCATU                      ;804260
1992;REGIÃO SUDESTE;SP;ASFALTO;3512002;COLINA                        ;76410
1992;REGIÃO SUDESTE;SP;ASFALTO;3512800;COSMOPOLIS                    ;181950
1992;REGIÃO SUDESTE;SP;ASFALTO;3518400;GUARATINGUETA                 ;293850
1992;REGIÃO SUDESTE;SP;ASFALTO;3524809;JALES                         ;412840
1992;REGIÃO SUDESTE;SP;ASFALTO;3547507;SANTA RITA DO PASSA QUATRO    ;105750
1992;REGIÃO SUDESTE;SP;ASFALTO;3547809;SANTO ANDRE                   ;1514720
1992;REGIÃO SUDESTE;SP;ASFALTO;3552500;SUZANO                        ;2320035
1992;REGIÃO SUL;PR;ASFALTO;4121805;RIBEIRAO CLARO                ;73200
1992;REGIÃO SUL;SC;ASFALTO;4204603;CRICIUMA                      ;1819070
1992;REGIÃO SUL;RS;ASFALTO;4304403;CANELA                        ;1180100
1992;REGIÃO SUL;RS;ASFALTO;4307909;FARROUPILHA                   ;1469950
1992;REGIÃO CENTRO-OESTE;GO;ASFALTO;5211506;ITUMBIARA                     ;760595
1992;REGIÃO CENTRO-OESTE;GO;ASFALTO;5219302;SANTA HELENA DE GOIAS         ;563700
1992;REGIÃO CENTRO-OESTE;DF;ASFALTO;5300100;BRASILIA                      ;4805703
1992;REGIÃO NORDESTE;BA;ASFALTO;2914808;ITABUNA                       ;1420770
1992;REGIÃO NORTE;TO;ASFALTO;1701509;GURUPI                        ;64470
1992;REGIÃO NORTE;TO;ASFALTO;1702556;PORTO NACIONAL                ;3287830
1992;REGIÃO NORDESTE;BA;ASFALTO;2914700;ITABERABA                     ;1539590
1992;REGIÃO NORDESTE;BA;ASFALTO;2928701;SANTO ANTONIO DE JESUS        ;3141120
1992;REGIÃO SUDESTE;RJ;ASFALTO;3301001;CAMPOS DOS GOYTACAZES         ;4042710
1992;REGIÃO SUL;PR;ASFALTO;4109406;GUARAPUAVA                    ;1318505
1992;REGIÃO SUL;RS;ASFALTO;4300700;ANTA GORDA                    ;41780
1992;REGIÃO SUL;RS;ASFALTO;4303504;CAMAQUA                       ;2269830
1992;REGIÃO SUL;RS;ASFALTO;4305108;CAXIAS DO SUL                 ;1361545
1992;REGIÃO SUL;RS;ASFALTO;4311906;MARCELINO RAMOS               ;681235
1992;REGIÃO SUL;RS;ASFALTO;4316800;SANTA CRUZ DO SUL             ;908040
1992;REGIÃO CENTRO-OESTE;GO;ASFALTO;5210801;ITAJA                         ;543420
1992;REGIÃO NORDESTE;MA;ASFALTO;2108100;PAULO RAMOS                   ;24310
1992;REGIÃO NORDESTE;CE;ASFALTO;2306409;ITAPIPOCA                     ;1136270
1992;REGIÃO SUL;RS;ASFALTO;4307003;ERECHIM                       ;911070
1992;REGIÃO SUL;RS;ASFALTO;4309103;GRAMADO                       ;317070
1992;REGIÃO SUL;RS;ASFALTO;4310403;INDEPENDENCIA                 ;13150
1992;REGIÃO SUL;RS;ASFALTO;4313704;PALMEIRA DAS MISSOES          ;192790
1992;REGIÃO SUL;RS;ASFALTO;4315006;PORTO LUCENA                  ;88060
1992;REGIÃO SUL;RS;ASFALTO;4317203;SANTA ROSA                    ;576870
1992;REGIÃO SUL;RS;ASFALTO;4317408;SANTIAGO                      ;359950
1992;REGIÃO SUL;RS;ASFALTO;4318005;SAO BORJA                     ;49230
1992;REGIÃO SUL;RS;ASFALTO;4318200;SAO FRANCISCO DE PAULA        ;48970
1992;REGIÃO SUL;RS;ASFALTO;4318307;SAO GABRIEL                   ;47690
1992;REGIÃO SUL;RS;ASFALTO;4318900;SAO LUIZ GONZAGA              ;46510
1992;REGIÃO NORTE;TO;ASFALTO;1702157;PARAISO DO TOCANTINS          ;432450
1992;REGIÃO NORDESTE;CE;ASFALTO;2304104;CRATEUS                       ;1062000
1992;REGIÃO NORDESTE;PE;ASFALTO;2611104;PETROLINA                     ;979790
1992;REGIÃO NORDESTE;BA;ASFALTO;2900700;ALAGOINHAS                    ;899210
1992;REGIÃO NORDESTE;BA;ASFALTO;2905701;CAMACARI                      ;750070
1992;REGIÃO NORDESTE;BA;ASFALTO;2907208;CASA NOVA                     ;1739460
1992;REGIÃO NORDESTE;BA;ASFALTO;2907500;CATU                          ;2483150
1992;REGIÃO NORDESTE;BA;ASFALTO;2907909;CIPO                          ;1390950
1992;REGIÃO NORDESTE;BA;ASFALTO;2917505;JACOBINA                      ;1474090
1992;REGIÃO NORDESTE;BA;ASFALTO;2921707;MORRO DO CHAPEU               ;1883800
1992;REGIÃO NORDESTE;BA;ASFALTO;2929902;SEABRA                        ;1074450
1992;REGIÃO NORDESTE;BA;ASFALTO;2930102;SENHOR DO BONFIM              ;1449930
1992;REGIÃO SUDESTE;MG;ASFALTO;3127109;FRUTAL                        ;2609200
1992;REGIÃO SUDESTE;MG;ASFALTO;3131904;ITABIRITO                     ;206980
1992;REGIÃO SUDESTE;MG;ASFALTO;3138208;LAVRAS                        ;389980
1992;REGIÃO SUDESTE;ES;ASFALTO;3201201;CACHOEIRO DE ITAPEMIRIM       ;2336905
1992;REGIÃO SUDESTE;RJ;ASFALTO;3300307;BARRA DO PIRAI                ;92490
1992;REGIÃO SUDESTE;RJ;ASFALTO;3300404;BARRA MANSA                   ;647740
1992;REGIÃO SUDESTE;RJ;ASFALTO;3303403;NOVA FRIBURGO                 ;461190
1992;REGIÃO SUDESTE;RJ;ASFALTO;3303900;PETROPOLIS                    ;196390
1992;REGIÃO SUDESTE;RJ;ASFALTO;3305805;TERESOPOLIS                   ;275380
1992;REGIÃO SUDESTE;RJ;ASFALTO;3306305;VOLTA REDONDA                 ;1619300
1992;REGIÃO SUDESTE;SP;ASFALTO;3500306;AGUAI                         ;587715
1992;REGIÃO SUDESTE;SP;ASFALTO;3502104;ANDRADINA                     ;1276540
1992;REGIÃO SUDESTE;SP;ASFALTO;3502201;ANGATUBA                      ;45580
1992;REGIÃO SUDESTE;SP;ASFALTO;3503801;ARTUR NOGUEIRA                ;604415
1992;REGIÃO SUDESTE;SP;ASFALTO;3504107;ATIBAIA                       ;325450
1992;REGIÃO SUDESTE;SP;ASFALTO;3510808;CASA BRANCA                   ;176270
1992;REGIÃO SUDESTE;SP;ASFALTO;3511707;CHARQUEADA                    ;130525
1992;REGIÃO SUDESTE;SP;ASFALTO;3513505;CUBATAO                       ;130680
1992;REGIÃO SUDESTE;SP;ASFALTO;3513700;DESCALVADO                    ;150095
1992;REGIÃO SUDESTE;SP;ASFALTO;3515109;EMBU-GUACU                    ;44560
1992;REGIÃO SUDESTE;SP;ASFALTO;3515184;ESPIRITO SANTO DO PINHAL      ;275705
1992;REGIÃO SUDESTE;SP;ASFALTO;3517608;GUAPIARA                      ;64000
1992;REGIÃO SUDESTE;SP;ASFALTO;3519600;IBITINGA                      ;275705
1992;REGIÃO SUDESTE;SP;ASFALTO;3520005;IGARACU DO TIETE              ;8820
1992;REGIÃO SUDESTE;SP;ASFALTO;3522300;ITAPETININGA                  ;537170
1992;REGIÃO SUDESTE;SP;ASFALTO;3522407;ITAPEVA                       ;112860
1992;REGIÃO SUDESTE;SP;ASFALTO;3522709;ITAPOLIS                      ;23020
1992;REGIÃO SUDESTE;SP;ASFALTO;3526704;LEME                          ;900155
1992;REGIÃO SUDESTE;SP;ASFALTO;3526801;LENCOIS PAULISTA              ;201630
1992;REGIÃO SUDESTE;SP;ASFALTO;3530507;MOCOCA                        ;366300
1992;REGIÃO SUDESTE;SP;ASFALTO;3530701;MOGI GUACU                    ;126260
1992;REGIÃO SUDESTE;SP;ASFALTO;3536700;PEDERNEIRAS                   ;341880
1992;REGIÃO SUDESTE;SP;ASFALTO;3537307;PENAPOLIS                     ;755045
1992;REGIÃO SUDESTE;SP;ASFALTO;3539300;PIRASSUNUNGA                  ;451405
1992;REGIÃO SUDESTE;SP;ASFALTO;3539407;PIRATININGA                   ;57030
1992;REGIÃO SUDESTE;SP;ASFALTO;3540707;PORTO FERREIRA                ;155240
1992;REGIÃO SUDESTE;SP;ASFALTO;3543307;RIBEIRAO PIRES                ;671550
1992;REGIÃO SUDESTE;SP;ASFALTO;3544109;RIO GRANDE DA SERRA           ;60400
1992;REGIÃO SUDESTE;SP;ASFALTO;3545202;SALTO                         ;55450
1992;REGIÃO SUDESTE;SP;ASFALTO;3545806;SANTA BARBARA D'OESTE         ;242645
1992;REGIÃO SUDESTE;SP;ASFALTO;3546306;SANTA CRUZ DAS PALMEIRAS      ;96770
1992;REGIÃO SUDESTE;SP;ASFALTO;3546403;SANTA CRUZ DO RIO PARDO       ;179640
1992;REGIÃO SUDESTE;SP;ASFALTO;3546802;SANTA ISABEL                  ;159000
1992;REGIÃO SUDESTE;SP;ASFALTO;3549704;SAO JOSE DO RIO PARDO         ;191445
1992;REGIÃO SUDESTE;SP;ASFALTO;3550605;SAO ROQUE                     ;43270
1992;REGIÃO SUDESTE;SP;ASFALTO;3552403;SUMARE                        ;1416315
1992;REGIÃO SUDESTE;SP;ASFALTO;3556409;VARGEM GRANDE DO SUL          ;23500
1992;REGIÃO SUL;PR;ASFALTO;4100506;ALTONIA                       ;26350
1992;REGIÃO SUL;PR;ASFALTO;4104900;CASTRO                        ;530390
1992;REGIÃO SUL;PR;ASFALTO;4111001;ITAMBARACA                    ;20050
1992;REGIÃO SUL;PR;ASFALTO;4118200;PARANAGUA                     ;425000
1992;REGIÃO SUL;PR;ASFALTO;4118502;PATO BRANCO                   ;759975
1992;REGIÃO SUL;PR;ASFALTO;4124103;SANTO ANTONIO DA PLATINA      ;273370
1992;REGIÃO SUL;PR;ASFALTO;4128109;UMUARAMA                      ;185880
1992;REGIÃO SUL;SC;ASFALTO;4217705;SOMBRIO                       ;122140
1992;REGIÃO SUL;RS;ASFALTO;4301200;ARROIO DO TIGRE               ;149870
1992;REGIÃO SUL;RS;ASFALTO;4306104;CRUZ ALTA                     ;1013670
1992;REGIÃO SUL;RS;ASFALTO;4310209;IJUI                          ;580030
1992;REGIÃO SUL;RS;ASFALTO;4311809;MARAU                         ;133760
1992;REGIÃO SUL;RS;ASFALTO;4312406;MONTENEGRO                    ;335340
1992;REGIÃO SUL;RS;ASFALTO;4313518;CAPAO DA CANOA                ;547070
1992;REGIÃO SUL;RS;ASFALTO;4313526;PALMARES DO SUL               ;1130760
1992;REGIÃO SUL;RS;ASFALTO;4316606;SANANDUVA                     ;458540
1992;REGIÃO SUL;RS;ASFALTO;4318706;SAO LEOPOLDO                  ;1290560
1992;REGIÃO SUL;RS;ASFALTO;4320808;SOLEDADE                      ;282800
1992;REGIÃO SUL;RS;ASFALTO;4321600;TRAMANDAI                     ;624500
1992;REGIÃO SUL;RS;ASFALTO;4321707;TRES COROAS                   ;311680
1992;REGIÃO CENTRO-OESTE;MS;ASFALTO;5001242;ARAL MOREIRA                  ;157030
1992;REGIÃO SUDESTE;RJ;ASFALTO;3302008;ITAGUAI                       ;406010
1992;REGIÃO SUDESTE;RJ;ASFALTO;3302202;ITAPERUNA                     ;1508240
1992;REGIÃO SUDESTE;RJ;ASFALTO;3303853;PATY DO ALFERES               ;75660
1992;REGIÃO NORDESTE;PE;ASFALTO;2608200;JOAQUIM NABUCO                ;1926400
1992;REGIÃO CENTRO-OESTE;MT;ASFALTO;5104602;ITIQUIRA                      ;4835680
1992;REGIÃO SUDESTE;RJ;ASFALTO;3306003;TRES RIOS                     ;248190
1992;REGIÃO SUDESTE;SP;ASFALTO;3508609;CACHOEIRA PAULISTA            ;42670
1992;REGIÃO CENTRO-OESTE;MT;ASFALTO;5107903;SINOP                         ;67480
1992;REGIÃO SUDESTE;MG;ASFALTO;3102602;ANDRADAS                      ;257125
1992;REGIÃO SUDESTE;MG;ASFALTO;3125106;EXTREMA                       ;234535
1992;REGIÃO SUDESTE;MG;ASFALTO;3133800;ITAUNA                        ;50000
1992;REGIÃO SUDESTE;MG;ASFALTO;3169405;TRES PONTAS                   ;25100
1992;REGIÃO SUDESTE;MG;ASFALTO;3169901;UBA                           ;289580
1992;REGIÃO SUDESTE;SP;ASFALTO;3505901;BATATAIS                      ;77960
1992;REGIÃO SUDESTE;SP;ASFALTO;3513408;CRUZEIRO                      ;101530
1992;REGIÃO SUDESTE;SP;ASFALTO;3519708;IBIUNA                        ;150160
1992;REGIÃO SUDESTE;SP;ASFALTO;3522105;ITANHAEM                      ;66540
1992;REGIÃO CENTRO-OESTE;MT;ASFALTO;5108403;VARZEA GRANDE                 ;286365
1992;REGIÃO SUDESTE;SP;ASFALTO;3510603;CARAPICUIBA                   ;423420
1992;REGIÃO SUDESTE;SP;ASFALTO;3513009;COTIA                         ;107670
1992;REGIÃO SUDESTE;SP;ASFALTO;3523101;ITAQUAQUECETUBA               ;2102340
1992;REGIÃO SUDESTE;MG;ASFALTO;3122506;DOM CAVATI                    ;958255
1992;REGIÃO SUDESTE;MG;ASFALTO;3143902;MURIAE                        ;118260
1992;REGIÃO SUDESTE;MG;ASFALTO;3148009;PATOS DE MINAS                ;414970
1992;REGIÃO SUDESTE;MG;ASFALTO;3156702;SABARA                        ;54710
1992;REGIÃO SUDESTE;SP;ASFALTO;3502503;APARECIDA                     ;642230
1992;REGIÃO SUDESTE;SP;ASFALTO;3536300;PATROCINIO PAULISTA           ;173620
1992;REGIÃO SUDESTE;SP;ASFALTO;3547302;SANTANA DE PARNAIBA           ;995560
1992;REGIÃO SUDESTE;SP;ASFALTO;3551709;SERTAOZINHO                   ;549160
1992;REGIÃO NORDESTE;BA;ASFALTO;2929201;SAO FRANCISCO DO CONDE        ;12134950
1992;REGIÃO SUDESTE;MG;ASFALTO;3122301;DIVINOPOLIS                   ;279130
1992;REGIÃO SUDESTE;ES;ASFALTO;3200701;ATILIO VIVACQUA               ;71030
1992;REGIÃO SUDESTE;SP;ASFALTO;3530302;MIRASSOL                      ;130450
1992;REGIÃO SUL;SC;ASFALTO;4203003;CACADOR                       ;227560
1992;REGIÃO SUL;RS;ASFALTO;4309405;GUAPORE                       ;40260
1992;REGIÃO SUL;RS;ASFALTO;4316908;SANTA MARIA                   ;1281990
1992;REGIÃO SUL;RS;ASFALTO;4300408;ALEGRETE                      ;261235
1992;REGIÃO SUDESTE;MG;ASFALTO;3147002;PARACATU                      ;347060
1992;REGIÃO SUDESTE;MG;ASFALTO;3157806;SANTA LUZIA                   ;560260
1992;REGIÃO SUDESTE;ES;ASFALTO;3200604;ARACRUZ                       ;8000
1992;REGIÃO SUDESTE;SP;ASFALTO;3508404;CABREUVA                      ;2000
1992;REGIÃO SUDESTE;SP;ASFALTO;3534103;ORIENTE                       ;3200
1992;REGIÃO SUDESTE;SP;ASFALTO;3548805;SAO CAETANO DO SUL            ;68750
1992;REGIÃO SUL;PR;ASFALTO;4110609;IPORA                         ;1664090
1992;REGIÃO SUL;PR;ASFALTO;4112008;JAGUARIAIVA                   ;37370
1992;REGIÃO SUL;PR;ASFALTO;4115805;MEDIANEIRA                    ;58880
1992;REGIÃO SUL;SC;ASFALTO;4203801;CANOINHAS                     ;281490
1992;REGIÃO SUL;RS;ASFALTO;4313208;NOVA PETROPOLIS               ;120420
1992;REGIÃO SUL;RS;ASFALTO;4313607;PAIM FILHO                    ;67290
1992;REGIÃO SUL;RS;ASFALTO;4318803;SAO LOURENCO DO SUL           ;22840
1992;REGIÃO SUL;RS;ASFALTO;4320000;SAPUCAIA DO SUL               ;42080
1992;REGIÃO CENTRO-OESTE;GO;ASFALTO;5205409;CERES                         ;6000
1992;REGIÃO CENTRO-OESTE;GO;ASFALTO;5208602;GOIANESIA                     ;106000
1992;REGIÃO CENTRO-OESTE;GO;ASFALTO;5221609;URUACU                        ;2390
1992;REGIÃO SUDESTE;MG;ASFALTO;3104001;ARAXA                         ;870920
1992;REGIÃO SUDESTE;MG;ASFALTO;3136302;JOAO PINHEIRO                 ;366890
1992;REGIÃO SUDESTE;RJ;ASFALTO;3302504;MAGE                          ;1499300
1992;REGIÃO SUDESTE;SP;ASFALTO;3501809;AMERICO DE CAMPOS             ;22010
1992;REGIÃO SUDESTE;MG;ASFALTO;3148106;PATROCINIO                    ;515500
1992;REGIÃO SUDESTE;SP;ASFALTO;3505600;BARRINHA                      ;190480
1992;REGIÃO SUDESTE;SP;ASFALTO;3522806;ITAPORANGA                    ;158210
1992;REGIÃO SUDESTE;SP;ASFALTO;3533905;OLIMPIA                       ;126390
1992;REGIÃO SUDESTE;SP;ASFALTO;3535401;PANORAMA                      ;49450
1992;REGIÃO SUDESTE;SP;ASFALTO;3542408;REGENTE FEIJO                 ;168640
1992;REGIÃO SUDESTE;SP;ASFALTO;3545407;SALTO GRANDE                  ;107640
1992;REGIÃO SUL;PR;ASFALTO;4100603;ALTO PARANA                   ;71480
1992;REGIÃO SUL;PR;ASFALTO;4101901;ASSAI                         ;59170
1992;REGIÃO SUL;PR;ASFALTO;4123506;SANTA HELENA                  ;126070
1992;REGIÃO SUL;SC;ASFALTO;4209109;JOINVILLE                     ;1841330
1992;REGIÃO CENTRO-OESTE;MS;ASFALTO;5008301;TRES LAGOAS                   ;320210
1992;REGIÃO CENTRO-OESTE;GO;ASFALTO;5203503;BOM JESUS DE GOIAS            ;153850
1992;REGIÃO CENTRO-OESTE;GO;ASFALTO;5214602;NIQUELANDIA                   ;265230
1992;REGIÃO CENTRO-OESTE;GO;ASFALTO;5218802;RIO VERDE                     ;903900
1992;REGIÃO SUL;PR;ASFALTO;4106407;CORNELIO PROCOPIO             ;4539980
1992;REGIÃO SUL;PR;ASFALTO;4108701;GRANDES RIOS                  ;200
1992;REGIÃO SUL;SC;ASFALTO;4207203;IMARUI                        ;2000
1992;REGIÃO CENTRO-OESTE;MS;ASFALTO;5003750;ELDORADO                      ;58550
1992;REGIÃO SUDESTE;SP;ASFALTO;3516105;FLORINIA                      ;48000
1992;REGIÃO SUDESTE;SP;ASFALTO;3520900;IPAUCU                        ;59480
1992;REGIÃO SUDESTE;SP;ASFALTO;3541304;PRESIDENTE EPITACIO           ;107660
1992;REGIÃO SUL;PR;ASFALTO;4101502;ARAPONGAS                     ;60260
1992;REGIÃO SUL;PR;ASFALTO;4102509;BARBOSA FERRAZ                ;121260
1992;REGIÃO SUL;PR;ASFALTO;4103203;BOM SUCESSO                   ;11000
1992;REGIÃO SUL;PR;ASFALTO;4105508;CIANORTE                      ;79670
1992;REGIÃO SUL;PR;ASFALTO;4107306;DOUTOR CAMARGO                ;24000
1992;REGIÃO SUL;PR;ASFALTO;4118804;PEABIRU                       ;65000
1992;REGIÃO SUL;PR;ASFALTO;4120000;PORECATU                      ;110390
1992;REGIÃO SUL;PR;ASFALTO;4121104;QUINTA DO SOL                 ;20355
1992;REGIÃO SUL;PR;ASFALTO;4121902;RIBEIRAO DO PINHAL            ;85150
1992;REGIÃO SUL;PR;ASFALTO;4122402;ROLANDIA                      ;164860
1992;REGIÃO SUL;PR;ASFALTO;4122500;RONCADOR                      ;80000
1992;REGIÃO SUL;PR;ASFALTO;4128001;UBIRATA                       ;136470
1992;REGIÃO SUL;SC;ASFALTO;4209001;JOACABA                       ;160390
1992;REGIÃO SUL;SC;ASFALTO;4210506;MARAVILHA                     ;76910
1992;REGIÃO CENTRO-OESTE;MS;ASFALTO;5004306;IGUATEMI                      ;83320
1992;REGIÃO CENTRO-OESTE;MS;ASFALTO;5004705;IVINHEMA                      ;72420
1992;REGIÃO CENTRO-OESTE;MS;ASFALTO;5007950;TACURU                        ;51930
1992;REGIÃO NORDESTE;MA;ASFALTO;2110601;SAO BERNARDO                  ;243300
1992;REGIÃO NORDESTE;PB;ASFALTO;2515300;SAPE                          ;1093720
1992;REGIÃO NORDESTE;AL;ASFALTO;2706300;PALMEIRA DOS INDIOS           ;65520
1992;REGIÃO NORDESTE;MA;ASFALTO;2102102;BREJO                         ;25430
1992;REGIÃO NORDESTE;MA;ASFALTO;2103400;COELHO NETO                   ;207360
1992;REGIÃO NORDESTE;PI;ASFALTO;2200406;ALTOS                         ;93490
1992;REGIÃO NORDESTE;RN;ASFALTO;2400200;ACU                           ;4800
1992;REGIÃO NORDESTE;RN;ASFALTO;2411202;SANTA CRUZ                    ;204360
1992;REGIÃO NORDESTE;BA;ASFALTO;2903202;BARREIRAS                     ;2173810
1992;REGIÃO NORDESTE;MA;ASFALTO;2109905;SANTA INES                    ;134660
1992;REGIÃO NORTE;TO;ASFALTO;1700359;ARAGUAINA                     ;28470
1992;REGIÃO NORDESTE;PB;ASFALTO;2511304;PIANCO                        ;28900
1992;REGIÃO NORDESTE;PB;ASFALTO;2513706;SANTA RITA                    ;170090
1992;REGIÃO NORDESTE;BA;ASFALTO;2920905;MASCOTE                       ;551180
1992;REGIÃO SUDESTE;MG;ASFALTO;3118304;CONSELHEIRO LAFAIETE          ;148760
1992;REGIÃO SUDESTE;SP;ASFALTO;3506100;BEBEDOURO                     ;200120
1992;REGIÃO SUDESTE;SP;ASFALTO;3522504;ITAPEVI                       ;37940
1992;REGIÃO SUL;RS;ASFALTO;4317300;SANTA VITORIA DO PALMAR       ;837450
1992;REGIÃO SUDESTE;SP;ASFALTO;3556700;VINHEDO                       ;377235
1992;REGIÃO SUL;RS;ASFALTO;4308808;GENERAL CAMARA                ;804950
1992;REGIÃO SUL;RS;ASFALTO;4318412;CHARQUEADAS                   ;42100
1992;REGIÃO NORDESTE;CE;ASFALTO;2312905;SOBRAL                        ;1804040
1992;REGIÃO NORTE;AM;ASFALTO;1303511;PRESIDENTE FIGUEIREDO         ;28500
1992;REGIÃO NORDESTE;CE;ASFALTO;2301105;ARACATI                       ;219790
1992;REGIÃO NORDESTE;CE;ASFALTO;2301202;ARACOIABA                     ;1213680
1992;REGIÃO NORDESTE;CE;ASFALTO;2304201;CRATO                         ;681260
1992;REGIÃO NORDESTE;CE;ASFALTO;2305500;IGUATU                        ;561370
1992;REGIÃO NORDESTE;CE;ASFALTO;2307600;LIMOEIRO DO NORTE             ;377680
1992;REGIÃO NORDESTE;CE;ASFALTO;2308509;MOMBACA                       ;41010
1992;REGIÃO NORDESTE;CE;ASFALTO;2313405;TIANGUA                       ;453350
1992;REGIÃO NORDESTE;PE;ASFALTO;2606003;GARANHUNS                     ;557100
1992;REGIÃO NORDESTE;PE;ASFALTO;2606801;IGARASSU                      ;959380
1992;REGIÃO NORDESTE;PE;ASFALTO;2611805;RIBEIRAO                      ;142030
1992;REGIÃO SUDESTE;MG;ASFALTO;3136205;JOAO MONLEVADE                ;308790
1992;REGIÃO SUDESTE;MG;ASFALTO;3143104;MONTE CARMELO                 ;620500
1992;REGIÃO SUDESTE;MG;ASFALTO;3147908;PASSOS                        ;860220
